Gene1,Gene2
NEPH,CYCCP
NEPH,DXCM
NEPH,EBS
NEPH,FBIO
NEPH,GERN
NEPH,HALO
NEPH,MNKD
NEPH,MRKR
NEPH,NBY
NEPH,NEPH
NEPH,NKTR
NEPH,OPCH
NEPH,PBH
NEPH,PSTV
NEPH,SNDA
NEPH,TENX
NEPH,UFPT
NEPH,XTNT
OSUR,CANF
OSUR,OSUR
OSUR,SIGA
OSUR,SINT
OSUR,SMTI
OSUR,XBIT
PHG,ANEB
PHG,APM
PHG,AVAH
PHG,CABA
PHG,CADL
PHG,COEP
PHG,COSM
PHG,CRBP
PHG,CRDF
PHG,CRDL
PHG,CYCCP
PHG,ELVN
PHG,HURA
PHG,ICU
PHG,IMDX
PHG,IMUX
PHG,INSM
PHG,ISRG
PHG,IVA
PHG,KALA
PHG,KPRX
PHG,LEGN
PHG,MRKR
PHG,MTNB
PHG,NERV
PHG,OABI
PHG,OLMA
PHG,PHG
PHG,PTCT
PHG,RDHL
PHG,REVB
PHG,RGEN
PHG,SLRX
PHG,SRZN
PHG,SXTC
PHG,THC
PHG,TNGX
PHG,TRML
PHG,VKTX
PHG,VNRX
PHG,VVOS
PHG,XAIR
PHG,ZYME
PODD,AKTX
PODD,ARAY
PODD,BNTC
PODD,ESPR
PODD,EVOK
PODD,GYRE
PODD,KPTI
PODD,KRMD
PODD,LCTX
PODD,LLY
PODD,NEPH
PODD,NOTV
PODD,OMER
PODD,OPCH
PODD,PCSA
PODD,PODD
PODD,SIGA
PODD,SONN
PODD,TRUP
VTRS,AIMD
VTRS,AMPH
VTRS,ANIK
VTRS,CELU
VTRS,CLSD
VTRS,CNSP
VTRS,HOTH
VTRS,KALA
VTRS,MYO
VTRS,NTRA
VTRS,REVB
VTRS,RLX
VTRS,SLDB
VTRS,SLRX
VTRS,SRZN
VTRS,TCRT
VTRS,TLPH
VTRS,TLSA
VTRS,TLSI
VTRS,TLSIW
VTRS,TVTX
VTRS,TXMD
VTRS,URGN
VTRS,VMD
VTRS,VSTM
VTRS,VTRS
VTRS,VYGR
VTRS,ZLAB
WST,AVDL
WST,BLRX
WST,CHEK
WST,CLDX
WST,HAE
WST,NNVC
WST,OPK
WST,PMCB
WST,RNTX
WST,TECH
WST,WST
